############ Started : target beta = ,  1001  #############
##### Finished lamb =  0.6529999999999997 ############
diff = 1.5955e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6519999999999997 ############
diff = 1.596e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6509999999999997 ############
diff = 1.5964e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6499999999999997 ############
diff = 1.5969e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6489999999999997 ############
diff = 1.5973e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6479999999999997 ############
diff = 1.5977e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6469999999999997 ############
diff = 1.598e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6459999999999997 ############
diff = 1.5984e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6449999999999997 ############
diff = 1.5987e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6439999999999997 ############
diff = 1.599e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6429999999999997 ############
diff = 1.5992e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6419999999999997 ############
diff = 1.5995e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6409999999999997 ############
diff = 1.5998e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6399999999999997 ############
diff = 1.6e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6389999999999997 ############
diff = 1.6002e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6379999999999997 ############
diff = 1.6004e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6369999999999997 ############
diff = 1.6006e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6359999999999997 ############
diff = 1.6008e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6349999999999997 ############
diff = 1.6009e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6339999999999997 ############
diff = 1.6011e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6329999999999997 ############
diff = 1.6012e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6319999999999997 ############
diff = 1.6014e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6309999999999997 ############
diff = 1.6015e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6299999999999997 ############
diff = 1.6017e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6289999999999997 ############
diff = 1.6018e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6279999999999997 ############
diff = 1.602e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6269999999999997 ############
diff = 1.6021e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6259999999999997 ############
diff = 1.6023e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6249999999999997 ############
diff = 1.6025e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6239999999999997 ############
diff = 1.6027e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6229999999999997 ############
diff = 1.6029e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6219999999999997 ############
diff = 1.6031e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6209999999999997 ############
diff = 1.6033e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6199999999999997 ############
diff = 1.6036e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6189999999999997 ############
diff = 1.6039e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6179999999999997 ############
diff = 1.6042e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6169999999999997 ############
diff = 1.6045e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6159999999999997 ############
diff = 1.6049e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6149999999999997 ############
diff = 1.6053e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6139999999999997 ############
diff = 1.6058e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6129999999999997 ############
diff = 1.6063e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6119999999999997 ############
diff = 1.6068e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6109999999999997 ############
diff = 1.6075e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6099999999999997 ############
diff = 1.6081e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6089999999999997 ############
diff = 1.6089e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6079999999999997 ############
diff = 1.6097e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6069999999999997 ############
diff = 1.6105e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6059999999999997 ############
diff = 1.6115e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6049999999999996 ############
diff = 1.6125e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6039999999999996 ############
diff = 1.6136e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6029999999999996 ############
diff = 1.6148e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6019999999999996 ############
diff = 1.6161e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.6009999999999996 ############
diff = 1.6175e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5999999999999996 ############
diff = 1.619e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5989999999999996 ############
diff = 1.6207e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5979999999999996 ############
diff = 1.6224e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5969999999999996 ############
diff = 1.6243e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5959999999999996 ############
diff = 1.6263e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5949999999999996 ############
diff = 1.6285e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5939999999999996 ############
diff = 1.6308e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5929999999999996 ############
diff = 1.6332e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5919999999999996 ############
diff = 1.6359e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5909999999999996 ############
diff = 1.6387e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5899999999999996 ############
diff = 1.6417e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5889999999999996 ############
diff = 1.6448e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5879999999999996 ############
diff = 1.6482e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5869999999999996 ############
diff = 1.6518e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5859999999999996 ############
diff = 1.6556e-11, itern = 19, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5849999999999996 ############
diff = 1.5739e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5839999999999996 ############
diff = 1.6063e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5829999999999996 ############
diff = 1.6376e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5819999999999996 ############
diff = 1.6699e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5809999999999996 ############
diff = 1.7032e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5799999999999996 ############
diff = 1.7376e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5789999999999996 ############
diff = 1.7731e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5779999999999996 ############
diff = 1.8098e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5769999999999996 ############
diff = 1.8476e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5759999999999996 ############
diff = 1.8867e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5749999999999996 ############
diff = 1.927e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5739999999999996 ############
diff = 1.9686e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5729999999999996 ############
diff = 2.0115e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5719999999999996 ############
diff = 2.0558e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5709999999999996 ############
diff = 2.1015e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5699999999999996 ############
diff = 2.1486e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5689999999999996 ############
diff = 2.1971e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5679999999999996 ############
diff = 2.2472e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5669999999999996 ############
diff = 2.2989e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5659999999999996 ############
diff = 2.3521e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5649999999999996 ############
diff = 2.407e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5639999999999996 ############
diff = 2.4636e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5629999999999996 ############
diff = 2.5219e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5619999999999996 ############
diff = 2.582e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5609999999999996 ############
diff = 2.6439e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5599999999999996 ############
diff = 2.7077e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5589999999999996 ############
diff = 2.7734e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5579999999999996 ############
diff = 2.8412e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5569999999999996 ############
diff = 2.911e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5559999999999996 ############
diff = 2.9829e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5549999999999996 ############
diff = 3.0569e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5539999999999996 ############
diff = 3.1332e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5529999999999996 ############
diff = 3.2117e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5519999999999996 ############
diff = 3.2926e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5509999999999996 ############
diff = 3.3759e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5499999999999996 ############
diff = 3.4616e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5489999999999996 ############
diff = 3.5499e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5479999999999996 ############
diff = 3.6408e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5469999999999996 ############
diff = 3.7344e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5459999999999996 ############
diff = 3.8307e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5449999999999996 ############
diff = 3.9298e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5439999999999996 ############
diff = 4.0319e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5429999999999996 ############
diff = 4.1369e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5419999999999996 ############
diff = 4.245e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5409999999999996 ############
diff = 4.3562e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5399999999999996 ############
diff = 4.4706e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5389999999999996 ############
diff = 4.5884e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5379999999999996 ############
diff = 4.7095e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5369999999999996 ############
diff = 4.8342e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5359999999999996 ############
diff = 4.9624e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5349999999999996 ############
diff = 5.0944e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5339999999999996 ############
diff = 5.2301e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5329999999999996 ############
diff = 5.3696e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5319999999999996 ############
diff = 5.5132e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5309999999999996 ############
diff = 5.6609e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5299999999999996 ############
diff = 5.8127e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5289999999999996 ############
diff = 5.9689e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5279999999999996 ############
diff = 6.1295e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5269999999999996 ############
diff = 6.2947e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5259999999999996 ############
diff = 6.4645e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5249999999999996 ############
diff = 6.6391e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5239999999999996 ############
diff = 6.8186e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5229999999999996 ############
diff = 7.0032e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5219999999999996 ############
diff = 7.1929e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5209999999999996 ############
diff = 7.388e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5199999999999996 ############
diff = 7.5885e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5189999999999996 ############
diff = 7.7946e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5179999999999996 ############
diff = 8.0065e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5169999999999996 ############
diff = 8.2242e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5159999999999996 ############
diff = 8.448e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5149999999999996 ############
diff = 8.6781e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5139999999999996 ############
diff = 8.9145e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5129999999999996 ############
diff = 9.1574e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5119999999999996 ############
diff = 9.4071e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5109999999999996 ############
diff = 9.6636e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5099999999999996 ############
diff = 9.9272e-11, itern = 20, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5089999999999996 ############
diff = 2.6269e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5079999999999996 ############
diff = 2.6608e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5069999999999996 ############
diff = 2.6958e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5059999999999996 ############
diff = 2.7312e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5049999999999996 ############
diff = 2.7671e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5039999999999996 ############
diff = 2.8033e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5029999999999996 ############
diff = 2.8399e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5019999999999996 ############
diff = 2.8769e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.5009999999999996 ############
diff = 2.9143e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49999999999999956 ############
diff = 2.952e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49899999999999956 ############
diff = 2.9902e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49799999999999955 ############
diff = 3.0287e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49699999999999955 ############
diff = 3.0677e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49599999999999955 ############
diff = 3.107e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49499999999999955 ############
diff = 3.1467e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49399999999999955 ############
diff = 3.1868e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49299999999999955 ############
diff = 3.2273e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49199999999999955 ############
diff = 3.2682e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.49099999999999955 ############
diff = 3.3095e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48999999999999955 ############
diff = 3.3511e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48899999999999955 ############
diff = 3.3932e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48799999999999955 ############
diff = 3.4356e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48699999999999954 ############
diff = 3.4783e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48599999999999954 ############
diff = 3.5215e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48499999999999954 ############
diff = 3.565e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48399999999999954 ############
diff = 3.6089e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48299999999999954 ############
diff = 3.6531e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48199999999999954 ############
diff = 3.6977e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.48099999999999954 ############
diff = 3.7426e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47999999999999954 ############
diff = 3.7879e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47899999999999954 ############
diff = 3.8336e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47799999999999954 ############
diff = 3.8795e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47699999999999954 ############
diff = 3.9258e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47599999999999953 ############
diff = 3.9724e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47499999999999953 ############
diff = 4.0194e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47399999999999953 ############
diff = 4.0666e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47299999999999953 ############
diff = 4.1141e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47199999999999953 ############
diff = 4.162e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.47099999999999953 ############
diff = 4.2101e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.46999999999999953 ############
diff = 4.2585e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.46899999999999953 ############
diff = 4.3072e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4679999999999995 ############
diff = 4.3561e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4669999999999995 ############
diff = 4.4053e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4659999999999995 ############
diff = 4.4547e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4649999999999995 ############
diff = 4.5043e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4639999999999995 ############
diff = 4.5542e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4629999999999995 ############
diff = 4.6043e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4619999999999995 ############
diff = 4.6545e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4609999999999995 ############
diff = 4.705e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4599999999999995 ############
diff = 4.7556e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4589999999999995 ############
diff = 4.8063e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4579999999999995 ############
diff = 4.8572e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4569999999999995 ############
diff = 4.9082e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4559999999999995 ############
diff = 4.9594e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4549999999999995 ############
diff = 5.0106e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4539999999999995 ############
diff = 5.0619e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4529999999999995 ############
diff = 5.1133e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4519999999999995 ############
diff = 5.1648e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4509999999999995 ############
diff = 5.2163e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4499999999999995 ############
diff = 5.2678e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4489999999999995 ############
diff = 5.3193e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4479999999999995 ############
diff = 5.3707e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4469999999999995 ############
diff = 5.4222e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4459999999999995 ############
diff = 5.4736e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4449999999999995 ############
diff = 5.525e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4439999999999995 ############
diff = 5.5762e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4429999999999995 ############
diff = 5.6274e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4419999999999995 ############
diff = 5.6785e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4409999999999995 ############
diff = 5.7294e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4399999999999995 ############
diff = 5.7802e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4389999999999995 ############
diff = 5.8308e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4379999999999995 ############
diff = 5.8812e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4369999999999995 ############
diff = 5.9315e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4359999999999995 ############
diff = 5.9815e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4349999999999995 ############
diff = 6.0313e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4339999999999995 ############
diff = 6.0809e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4329999999999995 ############
diff = 6.1302e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4319999999999995 ############
diff = 6.1793e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4309999999999995 ############
diff = 6.2281e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4299999999999995 ############
diff = 6.2766e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4289999999999995 ############
diff = 6.3249e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4279999999999995 ############
diff = 6.3729e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4269999999999995 ############
diff = 6.4205e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4259999999999995 ############
diff = 6.4679e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4249999999999995 ############
diff = 6.515e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4239999999999995 ############
diff = 6.5619e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4229999999999995 ############
diff = 6.6084e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4219999999999995 ############
diff = 6.6547e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4209999999999995 ############
diff = 6.7008e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4199999999999995 ############
diff = 6.7466e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4189999999999995 ############
diff = 6.7923e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4179999999999995 ############
diff = 6.8378e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4169999999999995 ############
diff = 6.8831e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4159999999999995 ############
diff = 6.9283e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4149999999999995 ############
diff = 6.9735e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4139999999999995 ############
diff = 7.0187e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4129999999999995 ############
diff = 7.064e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4119999999999995 ############
diff = 7.1094e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4109999999999995 ############
diff = 7.155e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4099999999999995 ############
diff = 7.201e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4089999999999995 ############
diff = 7.2473e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4079999999999995 ############
diff = 7.2941e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4069999999999995 ############
diff = 7.3415e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.4059999999999995 ############
diff = 7.3897e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.40499999999999947 ############
diff = 7.4388e-11, itern = 21, free energy = 0.0, x = 1.0
##### Finished lamb =  0.40399999999999947 ############
diff = 7.4889e-11, itern = 21, free energy = 0.0, x = 1.0
